3.7034 -2.6276e-15 0 -2.18e-11 17399 2549 1 0.081027 1.495 0.080694 0.04875
3.7449 -2.6637e-15 0 -2.1798e-11 17429 2549 1 0.082027 1.495 0.081694 0.04875
3.7863 -2.6997e-15 0 -2.1797e-11 17459 2549 1 0.083028 1.495 0.082694 0.04875
3.8278 -2.7358e-15 0 -2.1796e-11 17489 2549 1 0.084028 1.495 0.083695 0.04875
3.8692 -2.7719e-15 0 -2.1795e-11 17519 2549 1 0.085028 1.495 0.084695 0.04875
3.9107 -2.8079e-15 0 -2.1794e-11 17549 2549 1 0.086029 1.495 0.085695 0.04875
3.9521 -2.844e-15 0 -2.1792e-11 17579 2549 1 0.087029 1.495 0.086696 0.04875
3.9936 -2.8801e-15 0 -2.1791e-11 17610 2549 1 0.088029 1.495 0.087696 0.04875
4.035 -2.9161e-15 0 -2.179e-11 17640 2549 1 0.08903 1.495 0.088696 0.04875
4.0765 -2.9522e-15 0 -2.1789e-11 17670 2549 1 0.09003 1.495 0.089697 0.04875
4.1172 -2.9657e-15 0 -2.1789e-11 17700 2849 1 0.09103 1.495 0.090697 0.04875
4.1577 -2.9693e-15 0 -2.179e-11 17730 2849 1 0.092031 1.495 0.091697 0.04875
4.1981 -2.9729e-15 0 -2.179e-11 17760 2849 1 0.093031 1.495 0.092698 0.04875
4.2386 -2.9766e-15 0 -2.1791e-11 17790 2849 1 0.094031 1.495 0.093698 0.04875
4.279 -2.9802e-15 0 -2.1792e-11 17820 2849 1 0.095032 1.495 0.094698 0.04875
4.3195 -2.9839e-15 0 -2.1793e-11 17850 2849 1 0.096032 1.495 0.095699 0.04875
4.3599 -2.9875e-15 0 -2.1793e-11 17881 2849 1 0.097032 1.495 0.096699 0.04875
4.4004 -2.9911e-15 0 -2.1794e-11 17911 2849 1 0.098033 1.495 0.097699 0.04875
4.4408 -2.9948e-15 0 -2.1795e-11 17941 2849 1 0.099033 1.495 0.0987 0.04875
4.4813 -2.9984e-15 0 -2.1796e-11 17971 2849 1 0.10003 1.495 0.0997 0.04875
4.521 -2.9858e-15 0 -2.1797e-11 18001 3149 1 0.10103 1.495 0.1007 0.04875
4.5605 -2.9661e-15 0 -2.1799e-11 18031 3149 1 0.10203 1.495 0.1017 0.04875
4.5999 -2.9465e-15 0 -2.1801e-11 18061 3149 1 0.10303 1.495 0.1027 0.04875
4.6394 -2.9269e-15 0 -2.1803e-11 18091 3149 1 0.10403 1.495 0.1037 0.04875
4.6788 -2.9073e-15 0 -2.1805e-11 18121 3149 1 0.10503 1.495 0.1047 0.04875
4.7183 -2.8876e-15 0 -2.1807e-11 18152 3149 1 0.10604 1.495 0.1057 0.04875
4.7577 -2.868e-15 0 -2.1809e-11 18182 3149 1 0.10704 1.495 0.1067 0.04875
